image_url,tweet,label
train\Sand\sand_storm-339.jpg,"The visibility is low due to poor air quality. The road appears wet, likely from moisture in the air. The sky is hazy.",2
train\Sand\sand_storm-341.jpg,"The air quality is poor, visibility is low. The road surface is dry and covered with dust. The sky is dark and cloudy.",2
train\Sand\sand_storm-343.jpg,"The traffic road has an orange hue, low visibility. The road surface is smooth. The sky is uniformly colored orange.",2
train\Sand\sand_storm-345.jpg,"The traffic road is covered in a yellow haze, reducing visibility. The sky is obscured by a thick layer of smoke, making distant buildings and trees blurry. The road appears dry with no visible wetness.",2
train\Sand\sand_storm-346.jpg,"The traffic road is shrouded in a thick yellow haze, reducing visibility. The sky is obscured by the dust, making distant objects blurry. The road appears dry and clear of water. Overall, this weather condition may affect driving visibility and safety.",2
train\Sand\sand_storm-348.jpg,"The traffic road shows poor air quality, low visibility, and a blurred road surface. The sky has an orange hue, indicating pollution or dust.",2
train\Sand\sand_storm-349.jpg,"The traffic road is covered with a thick layer of dust, reducing visibility. The sky appears hazy.",2
train\Sand\sand_storm-351.jpg,The visibility is low due to heavy fog. The road appears clear but the sky is obscured by the fog.,2
train\Sand\sand_storm-353.jpg,"The traffic road shows low visibility due to dust. The road appears slightly wet, likely from the air moisture. The sky is hazy with no distinct clouds or sunlight.",2
train\Sand\sand_storm-355.jpg,"The traffic road has an orange hue, low visibility, and a uniform orange sky. The road appears dry but is somewhat blurry due to poor air quality.",2
train\Sand\sand_storm-357.jpg,"The traffic road is covered in a misty haze, reducing visibility. The road appears wet with ripples, likely due to humidity or light rain. The sky is overcast, giving an overall gloomy impression.",2
train\Sand\sand_storm-358.jpg,"The air quality is poor, visibility is low. The road appears blurry, the sky has an orange hue.",2
train\Sand\sand_storm-359.jpg,"The traffic road has low visibility due to suspended particles. The road appears slightly wet, likely from recent rain or mist. The sky is hazy with no distinct color.",2
train\Sand\sand_storm-361.jpg,"The air quality is poor, visibility is low, and the road conditions are obscured by dust. The sky is overcast.",2
train\Sand\sand_storm-363.jpg,"The traffic road has an orange hue, low visibility, and a hazy sky. The road appears dry with no visible wetness.",2
train\Sand\sand_storm-365.jpg,"The traffic road has an orange hue, low visibility, and a hazy sky. The road appears dry with no visible wet or slippery patches.",2
train\Sand\sand_storm-367.jpg,"The traffic road has low visibility due to fog. The sky is overcast, and the road appears dry but details are unclear due to the fog.",2
train\Sand\sand_storm-368.jpg,"The air quality is poor, visibility is low, and the road appears dry with dust. The sky is obscured by distant buildings.",2
train\Sand\sand_storm-370.jpg,"The traffic road shows low visibility, a gray sky, and a wet surface.",2
train\Sand\sand_storm-373.jpg,"The traffic road is shrouded in a hazy atmosphere, with low visibility. The road appears smooth and dry. The sky is overcast, giving a dim appearance.",2
train\Sand\sand_storm-379.jpg,"The traffic road has a hazy, orange-red hue. Visibility is low due to poor air quality. The sky appears cloudy and the light is dim.",2
train\Sand\sand_storm-381.jpg,"The traffic road is hazy, with low visibility. The road surface appears dry and slightly uneven. The sky looks clear.",2
train\Sand\sand_storm-382.jpg,"The traffic road has a hazy, orange hue. Visibility is low, and the sky appears cloudy. The road surface looks dry with no visible wetness or slipperiness.",2
train\Sand\sand_storm-384.jpg,"The traffic road is covered by a thick orange haze, reducing visibility significantly. The sky is uniformly orange.",2
train\Sand\sand_storm-386.jpg,"The traffic road has an orange hue, low visibility, and a hazy sky. The road appears dry with no visible wet patches.",2
train\Sand\sand_storm-388.jpg,"The air quality is poor, visibility is low, and the road appears somewhat blurred. The sky has an orange hue, likely due to dust or pollution.",2
train\Sand\sand_storm-390.jpg,"The traffic road has a hazy, orange hue. Visibility is low, and the sky appears murky. The road condition is good with no visible damage or water.",2
train\Sand\sand_storm-391.jpg,"The traffic road is shrouded in haze, reducing visibility. The road surface appears smooth and dry. The sky is overcast with a dull light.",2
train\Sand\sand_storm-757.jpg,"The traffic road is covered with a layer of yellow dust, reducing visibility. The sky appears orange. The road surface looks somewhat blurry and dusty.",2
train\Sand\sand_storm-802.jpg,"The traffic road is covered with a layer of yellow dust, visibility is extremely low, and the sky has an orange hue.",2
train\Sand\sand_storm-835.jpg,"The visibility is extremely low, the sky is yellow. The road appears dry and clear.",2
train\Sand\sand_storm-901.jpg,"The traffic road shows poor air quality, low visibility, and clear road conditions. The sky appears orange.",2
train\Snow\snow_storm-001.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky is overcast, with dim lighting.",3
train\Snow\snow_storm-002.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road is slippery due to the snow and wet conditions, requiring cautious driving. The sky appears hazy, with diffused lighting.",3
train\Snow\snow_storm-003.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. Vehicles' brake lights illuminate the scene. Snow falls from the sky, making the road slippery.",3
train\Snow\snow_storm-004.jpg,"The traffic road is covered with thick snow, visibility is low. The sky is overcast. The road is slippery, and there are visible tire tracks and footprints.",3
train\Snow\snow_storm-005.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears overcast. The road is slippery due to the snow.",3
train\Snow\snow_storm-006.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy, with mist filling the air, making the scene somewhat blurry.",3
train\Snow\snow_storm-007.jpg,"The traffic road is covered with thick snow, reducing visibility. Snowflakes falls in the sky, affecting air quality.",3
train\Snow\snow_storm-008.jpg,"The traffic road is covered with thick snow, reducing visibility. Vehicles need to use headlights and fog lights for better visibility. The sky appears hazy, without clear color.",3
train\Snow\snow_storm-009.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears overcast, and the air quality is poor due to fine particles in the air.",3
train\Snow\snow_storm-010.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-011.jpg,"The traffic road is covered with a thin layer of snow, making the surface slippery. The sky appears hazy and dimly lit, indicating poor visibility due to fine particles in the air.",3
train\Snow\snow_storm-012.jpg,"The traffic road is covered with snow, visibility is low, and the sky is overcast.",3
train\Snow\snow_storm-013.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky is filled with falling flakes.",3
train\Snow\snow_storm-014.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-016.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky is filled with heavy snowfall, creating a foggy atmosphere.",3
train\Snow\snow_storm-017.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. The sky appears hazy and white.",3
train\Snow\snow_storm-018.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy. Vehicles drive slowly, headlights illuminating the path ahead.",3
train\Snow\snow_storm-019.jpg,"The traffic road is covered with a thin layer of snow, visibility is low, and the sky appears overcast.",3
train\Snow\snow_storm-020.jpg,"The road surface is wet, likely due to recent snow or melting snow. The sky is overcast, reducing visibility. Trees and ground are covered with a light layer of snow.",3
train\Snow\snow_storm-021.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky is filled with falling flakes.",3
train\Snow\snow_storm-022.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky is overcast. The road appears wet and slippery with visible tire tracks. The air quality is poor, with a damp smell in the air.",3
train\Snow\snow_storm-023.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. The sky appears hazy. Vehicles are driving slowly on the slippery and snowy road.",3
train\Snow\snow_storm-024.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky is overcast. Road conditions are slippery.",3
train\Snow\snow_storm-025.jpg,"The traffic road is covered with a thin layer of snow, visibility is low, and the sky is filled with fine snowflakes.",3
train\Snow\snow_storm-026.jpg,"The road is covered with thick snow, reducing visibility. The surface is slippery. The sky is overcast.",3
train\Snow\snow_storm-027.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-028.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-029.jpg,"The air quality is poor, visibility is low, the road is slippery, and the sky is overcast.",3
train\Snow\snow_storm-040.jpg,"The traffic road is covered with thick snow, visibility is low, and it is snowing.",3
train\Snow\snow_storm-041.jpg,"The traffic road is covered with snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-043.jpg,"The traffic road is covered with thick snow, reducing visibility. Vehicles' headlights are on. Snow falls from the sky, making the road slippery.",3
train\Snow\snow_storm-044.jpg,"The traffic road shows low visibility due to snow. The air quality is affected by fine particles in the air. The road is slippery with snow, making vehicle movement difficult. The sky is overcast without clear blue skies or sunlight.",3
train\Snow\snow_storm-045.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-046.jpg,"The traffic road is covered with snow, visibility is low, and the road is slippery. The sky is cloudy with falling snowflakes.",3
train\Snow\snow_storm-047.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears overcast. The road is slippery due to the snow.",3
train\Snow\snow_storm-048.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears overcast. The road is slippery, requiring cautious driving.",3
train\Snow\snow_storm-049.jpg,"The traffic road has low visibility due to fog. The road appears slippery, likely from melted snow or slush. The sky is overcast with a grayish hue.",3
train\Snow\snow_storm-050.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-051.jpg,"The traffic road has low visibility, the sky is covered with dense fog.",3
train\Snow\snow_storm-052.jpg,"The traffic road is covered with snow, the visibility is low, and the sky is overcast.",3
train\Snow\snow_storm-053.jpg,"The traffic road is covered with thick snow, visibility is low. Snowflakes falls in the sky, and the air appears slightly damp.",3
train\Snow\snow_storm-054.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky is filled with falling flakes, and the air quality is poor.",3
train\Snow\snow_storm-055.jpg,"The traffic road is covered with a thin layer of snow, visibility is low, and the sky appears overcast. The road is wet and slippery, requiring cautious driving for vehicles.",3
train\Snow\snow_storm-056.jpg,"The traffic road is covered with thick snow, reducing visibility. The road surface is slippery due to the snow and wet conditions. The sky appears hazy, but the specific weather condition is unclear.",3
train\Snow\snow_storm-057.jpg,"The traffic road is covered with a thin layer of snow, visibility is good, and the sky is overcast. The road surface is relatively flat but has some patches of water and mud. Overall, the weather is cold and slightly damp.",3
train\Snow\snow_storm-059.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky is filled with falling flakes.",3
train\Snow\snow_storm-060.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. The road is slippery due to the snow. The sky appears hazy.",3
train\Snow\snow_storm-061.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-062.jpg,"The air quality is poor, visibility is low, the road is slippery and covered with snow. The sky is overcast, creating a cold and wet atmosphere.",3
train\Snow\snow_storm-063.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-065.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road condition is slippery. The sky appears overcast, indicating cold weather.",3
train\Snow\snow_storm-066.jpg,"The road is covered with thick snow, visibility is low, and the sky appears hazy.",3
train\Snow\snow_storm-067.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky appears hazy.",3
train\Snow\snow_storm-068.jpg,"The road is covered with thick snow, reducing visibility. The sky appears overcast, with no distinct cloud cover.",3
train\Snow\snow_storm-069.jpg,"The traffic road is covered with snow, visibility is low, and the sky is overcast.",3
train\Snow\snow_storm-070.jpg,"The road is covered in a thick layer of snow, reducing visibility. The sky appears overcast, with a grayish hue.",3
train\Snow\snow_storm-071.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility.",3
train\Snow\snow_storm-072.jpg,"The traffic road is covered with a light mist, reducing visibility. The road appears wet and slippery, with slight water accumulation. The sky is hazy, with soft lighting. Overall, the weather is overcast, with average air quality.",3
train\Snow\snow_storm-073.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-074.jpg,"The traffic road is covered in a light mist, reducing visibility. The road appears slightly slippery. The sky is hazy.",3
train\Snow\snow_storm-075.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast. The road is slippery due to the heavy snow. Air quality is affected by the damp air.",3
train\Snow\snow_storm-076.jpg,"The road is covered with thick snow, reducing visibility. The sky appears hazy due to the snowfall.",3
train\Snow\snow_storm-077.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. Vehicles are driving slowly due to the wet and slippery road conditions. Snow is falling in the sky, creating a cloudy atmosphere.",3
train\Snow\snow_storm-078.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears overcast. Road conditions are slippery, affecting driving safety.",3
train\Snow\snow_storm-079.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-082.jpg,"The traffic road is covered with thick snow, visibility is low. The sky is bright white, indicating clear weather.",3
train\Snow\snow_storm-083.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears hazy. The road surface is wet and slippery, with clear tire tracks visible.",3
train\Snow\snow_storm-084.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-085.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. Vehicles' headlights illuminate the area, and snow particles scatter in the air. The sky appears overcast, with no clear blue or sunlight visible.",3
train\Snow\snow_storm-086.jpg,"The traffic road is covered with snow, visibility is low, and the sky appears hazy.",3
train\Snow\snow_storm-087.jpg,"The traffic road is covered with snow, visibility is low, and the sky appears hazy.",3
train\Snow\snow_storm-088.jpg,"The traffic road shows low visibility due to the dense vehicles and reflected light. The wet, snow-covered surface increases driving difficulty. The sky appears hazy, indicating poor air quality.",3
train\Snow\snow_storm-089.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road is slippery and has a layer of snow, increasing driving difficulty. The sky appears hazy, with diffused light, creating a gloomy and cold atmosphere.",3
train\Snow\snow_storm-090.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road surface is slippery. The sky condition is unclear.",3
train\Snow\snow_storm-091.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-092.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast. Road conditions are slippery.",3
train\Snow\snow_storm-093.jpg,"The road is covered with a thin layer of snow, reducing visibility. The surface appears slightly slippery due to the accumulated snow and tire tracks. The sky has a hazy appearance without distinct clouds.",3
train\Snow\snow_storm-094.jpg,"The traffic road is covered in a thin layer of mist, reducing visibility. The road appears wet and slippery, with possible standing water. The sky is overcast, creating a dim light. Overall, the weather conditions are gloomy, affecting driving visibility and road safety.",3
train\Snow\snow_storm-095.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. Vehicles need to drive cautiously due to the slippery and wet surface. The sky appears hazy, with soft lighting. Overall, the weather is cold and damp.",3
train\Snow\snow_storm-096.jpg,"The traffic road is covered with a layer of snow, reducing visibility. The sky appears overcast, and the road surface is slippery.",3
train\Snow\snow_storm-097.jpg,"The traffic road is covered with thick snow, visibility is low. Trees have fallen on the road, making the road conditions complex. The sky is overcast.",3
train\Snow\snow_storm-101.jpg,"The traffic road is covered with thick snow, visibility is low. Vehicles are driving on a slippery surface. Snow is falling in the sky.",3
train\Snow\snow_storm-103.jpg,"The road is wet and slippery, with low visibility due to the snow. The sky is overcast, creating a cold and quiet atmosphere.",3
train\Snow\snow_storm-105.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The wet and slippery road conditions require cautious driving. The sky is overcast, with no sunlight.",3
train\Snow\snow_storm-107.jpg,"The traffic road is covered with a thin layer of mist, reducing visibility. The road appears slippery, requiring cautious driving. The sky has a hazy appearance, with soft lighting.",3
train\Snow\snow_storm-109.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. Vehicles' headlights are on, indicating the need for lighting. Fine particles fall from the sky, affecting air quality. The weather is complex, impacting driving safety.",3
train\Snow\snow_storm-111.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-113.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears overcast. Road conditions are slippery.",3
train\Snow\snow_storm-115.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky is dark blue and appears overcast. The road is wet and slippery, illuminated by the car's headlights. Trees and distant scenery are blurred due to distance.",3
train\Snow\snow_storm-117.jpg,"The traffic road shows poor air quality, low visibility, slippery conditions, and a cloudy sky.",3
train\Snow\snow_storm-119.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-121.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road condition appears slippery due to the snow. The sky is overcast without clear blue skies or sunlight.",3
train\Snow\snow_storm-125.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky appears overcast.",3
train\Snow\snow_storm-127.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-129.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-131.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-133.jpg,"The traffic road is covered with thick snow, visibility is low, and vehicles are driving on slippery roads. Snowflakes is falling in the sky, and there is a noticeable precipitation phenomenon.",3
train\Snow\snow_storm-135.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-137.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. Vehicles are driving slowly on the slippery and wet road. The sky appears hazy, with dim lighting.",3
train\Snow\snow_storm-139.jpg,"The road is covered with a thin layer of snow, reducing visibility. The sky is overcast.",3
train\Snow\snow_storm-141.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-143.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-145.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears overcast. The road surface is slippery, affecting driving safety.",3
train\Snow\snow_storm-147.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears grayish.",3
train\Snow\snow_storm-149.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast. The road conditions are slippery due to the heavy snow.",3
train\Snow\snow_storm-151.jpg,"The traffic road is wet and slippery, visibility is low, and the sky is overcast.",3
train\Snow\snow_storm-153.jpg,"The traffic road is covered with thick snow, visibility is low. Snow continues to fall from the sky, making the road slippery. The air quality is affected.",3
train\Snow\snow_storm-156.jpg,"The road is covered with a thin layer of snow, visibility is good, and the sky is clear.",3
train\Snow\snow_storm-158.jpg,"The traffic road is covered with thick snow, reducing visibility. The air quality is poor due to the mixture of snow and vehicle exhaust. The road is slippery, causing slow traffic. The sky is overcast.",3
train\Snow\snow_storm-160.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast, indicating poor air quality.",3
train\Snow\snow_storm-162.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-164.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. The road condition is slippery. Snow falls in the sky, affecting air quality.",3
train\Snow\snow_storm-166.jpg,"The traffic road is covered with a thin layer of mist, reducing visibility. The road appears wet and slightly slippery, with minor water accumulation. The sky is hazy, with soft lighting. Overall, the weather is damp and overcast.",3
train\Snow\snow_storm-168.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-170.jpg,"The road is covered with a thin layer of snow, reducing visibility. The sky appears overcast, indicating poor air quality.",3
train\Snow\snow_storm-172.jpg,"The traffic road is covered with a thin layer of snow. Visibility is good, and the sky is clear blue. The road surface is dry without any visible water or ice.",3
train\Snow\snow_storm-176.jpg,"The traffic road is covered with snow, visibility is low, and the sky appears hazy.",3
train\Snow\snow_storm-178.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky appears hazy. The air is slightly murky but not polluted. The road is slippery and difficult to see details. The environment feels cold and gloomy.",3
train\Snow\snow_storm-180.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-182.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. Vehicles are moving slowly due to dense traffic and slippery roads. The sky appears overcast, indicating cold weather conditions.",3
train\Snow\snow_storm-184.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-186.jpg,"The traffic road is covered with a thin layer of mist, reducing visibility. The road appears wet and slippery, with slight water accumulation. The sky is filled with fine particles, affecting air quality.",3
train\Snow\snow_storm-188.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky is filled with falling flakes.",3
train\Snow\snow_storm-190.jpg,"The traffic road is covered in snow, making it slippery. The sky is overcast, and the visibility is low.",3
train\Snow\snow_storm-196.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-200.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-202.jpg,"The traffic road is covered with snow, visibility is low, and the sky appears hazy.",3
train\Snow\snow_storm-204.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-206.jpg,"The traffic road is covered with snow, visibility is low, and the sky is overcast.",3
train\Snow\snow_storm-209.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility.",3
train\Snow\snow_storm-213.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears overcast, indicating air quality issues.",3
train\Snow\snow_storm-215.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road surface is slippery with snow tracks. The sky appears hazy.",3
train\Snow\snow_storm-217.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky appears hazy. The road surface is wet and slippery.",3
train\Snow\snow_storm-219.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-221.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-223.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-225.jpg,"The traffic road shows poor air quality, low visibility, wet and snowy conditions. The sky is overcast, creating a dim atmosphere.",3
train\Snow\snow_storm-227.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. The air quality is poor due to the combination of snow and vehicle exhaust. The road is slippery and covered in snow. The sky appears overcast, creating a cold and oppressive atmosphere.",3
train\Snow\snow_storm-229.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-233.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road appears slightly slippery due to the snow. The sky is hazy, with soft lighting.",3
train\Snow\snow_storm-235.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. The road appears slippery due to the snow. The sky is overcast, and the weather is cold and wet.",3
train\Snow\snow_storm-237.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road surface is slippery. The sky appears overcast, indicating cold weather conditions.",3
train\Snow\snow_storm-239.jpg,"The traffic road is covered with snow, visibility is low, and the sky appears overcast.",3
train\Snow\snow_storm-241.jpg,"The road is covered with a light layer of snow, visibility is good. The sky has a soft tone. The road appears slightly wet but no significant water or ice is present. Overall, the weather is calm and suitable for driving.",3
train\Snow\snow_storm-243.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-245.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy.",3
train\Snow\snow_storm-247.jpg,"The traffic road is covered with snow, visibility is low, and the sky is overcast.",3
train\Snow\snow_storm-251.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky is filled with dense flakes.",3
train\Snow\snow_storm-253.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road condition is slippery. Snowflakes falls in the sky, affecting air quality.",3
train\Snow\snow_storm-255.jpg,"The traffic road is covered with thick snow, reducing visibility. Snowflakes falls in the sky, making the air slightly damp.",3
train\Snow\snow_storm-257.jpg,"The traffic road is covered with thick snow, reducing visibility. The road is slippery due to the snow. The sky is overcast.",3
train\Snow\snow_storm-259.jpg,"The traffic road has low visibility, the sky is overcast, and the road appears slightly slippery.",3
train\Snow\snow_storm-261.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy due to the accumulation of snow.",3
train\Snow\snow_storm-263.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast. The road surface is wet and slippery due to the heavy snow.",3
train\Snow\snow_storm-265.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears overcast.",3
train\Snow\snow_storm-267.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy, indicating air quality issues.",3
train\Snow\snow_storm-269.jpg,"The road surface is wet and slippery, likely due to accumulated snow or melted water. The sky appears overcast, with general visibility but no visible fog or pollution. Overall, the weather is cold and damp.",3
train\Snow\snow_storm-271.jpg,"The traffic road is covered with thick snow, reducing visibility. Vehicles drive on slippery surfaces. The sky appears hazy, with light filtering through the clouds.",3
train\Snow\snow_storm-273.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy, indicating air quality issues.",3
train\Snow\snow_storm-275.jpg,"The traffic road is covered with a thick layer of snow, reducing visibility. The road is slippery due to the snow. The sky is overcast, creating a cold and gloomy atmosphere.",3
train\Snow\snow_storm-279.jpg,"The traffic road is covered with thick snow, reducing visibility. The sky appears hazy. The road shows signs of wetness and tire tracks from vehicles.",3
train\Snow\snow_storm-281.jpg,"The road is covered with snow, visibility is low, and the sky is overcast. The road is slippery, and vehicles need to drive cautiously.",3
train\Snow\snow_storm-283.jpg,"The traffic road is covered with thick snow, visibility is low, and the sky is filled with falling flakes.",3
train\Snow\snow_storm-285.jpg,"The traffic road is covered with thick snow, reducing visibility. Vehicles move slowly. The sky appears hazy, with light filtering through the falling snow.",3
train\Snow\snow_storm-289.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The sky appears hazy. Road conditions are slippery due to the snow.",3
train\Snow\snow_storm-291.jpg,"The road is covered with a thin layer of snow, reducing visibility. The sky appears overcast, indicating poor air quality.",3
train\Snow\snow_storm-293.jpg,"The traffic road is covered with a thin layer of snow, reducing visibility. The road appears slippery due to the snow and vehicle activity. The sky has a grayish hue, creating a dim atmosphere.",3
train\Snow\snow_storm-295.jpg,"The traffic road is covered with thick snow, reducing visibility. Vehicles drive on slippery surfaces. The sky appears overcast.",3
